,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
8366,서대문구,F,10대,의류/잡화,8.0,4.0
8367,서대문구,F,10대,전자상거래,3.0,3.0
8368,서대문구,F,20대,가전/가구,12.0,11.0
8369,서대문구,F,20대,가정생활/서비스,4.0,5.0
8370,서대문구,F,20대,교육/학원,10.0,10.0
8371,서대문구,F,20대,미용,11.0,9.0
8372,서대문구,F,20대,스포츠/문화/레저,5.0,8.0
8373,서대문구,F,20대,여행/교통,7.0,7.0
8374,서대문구,F,20대,요식/유흥,1.0,1.0
8375,서대문구,F,20대,유통,2.0,3.0
8376,서대문구,F,20대,음/식료품,8.0,12.0
8377,서대문구,F,20대,의료,6.0,4.0
8378,서대문구,F,20대,의류/잡화,9.0,6.0
8379,서대문구,F,20대,자동차,14.0,14.0
8380,서대문구,F,20대,전자상거래,3.0,2.0
8381,서대문구,F,20대,주유,13.0,13.0
8382,서대문구,F,30대,가전/가구,14.0,14.0
8383,서대문구,F,30대,가정생활/서비스,5.0,4.0
8384,서대문구,F,30대,교육/학원,9.0,6.0
8385,서대문구,F,30대,미용,11.0,10.0
8386,서대문구,F,30대,스포츠/문화/레저,8.0,8.0
8387,서대문구,F,30대,여행/교통,6.0,7.0
8388,서대문구,F,30대,요식/유흥,1.0,3.0
8389,서대문구,F,30대,유통,2.0,2.0
8390,서대문구,F,30대,음/식료품,7.0,11.0
8391,서대문구,F,30대,의료,4.0,5.0
8392,서대문구,F,30대,의류/잡화,10.0,9.0
8393,서대문구,F,30대,자동차,13.0,12.0
8394,서대문구,F,30대,전자상거래,3.0,1.0
8395,서대문구,F,30대,주유,12.0,13.0
8396,서대문구,F,40대,가전/가구,14.0,7.0
8397,서대문구,F,40대,가정생활/서비스,5.0,4.0
8398,서대문구,F,40대,교육/학원,11.0,6.0
8399,서대문구,F,40대,미용,10.0,12.0
8400,서대문구,F,40대,스포츠/문화/레저,7.0,8.0
8401,서대문구,F,40대,여행/교통,9.0,10.0
8402,서대문구,F,40대,요식/유흥,2.0,3.0
8403,서대문구,F,40대,유통,1.0,2.0
8404,서대문구,F,40대,음/식료품,6.0,13.0
8405,서대문구,F,40대,의료,4.0,5.0
8406,서대문구,F,40대,의류/잡화,12.0,9.0
8407,서대문구,F,40대,자동차,13.0,14.0
8408,서대문구,F,40대,전자상거래,3.0,1.0
8409,서대문구,F,40대,주유,8.0,11.0
8410,서대문구,F,50대,가전/가구,12.0,6.0
8411,서대문구,F,50대,가정생활/서비스,5.0,4.0
8412,서대문구,F,50대,교육/학원,13.0,13.0
8413,서대문구,F,50대,미용,9.0,12.0
8414,서대문구,F,50대,스포츠/문화/레저,7.0,10.0
8415,서대문구,F,50대,여행/교통,10.0,8.0
8416,서대문구,F,50대,요식/유흥,2.0,3.0
8417,서대문구,F,50대,유통,1.0,1.0
8418,서대문구,F,50대,음/식료품,6.0,7.0
8419,서대문구,F,50대,의료,4.0,5.0
8420,서대문구,F,50대,의류/잡화,11.0,9.0
8421,서대문구,F,50대,자동차,14.0,14.0
8422,서대문구,F,50대,전자상거래,3.0,2.0
8423,서대문구,F,50대,주유,8.0,11.0
8424,서대문구,F,60대,가전/가구,13.0,7.0
8425,서대문구,F,60대,가정생활/서비스,4.0,3.0
8426,서대문구,F,60대,교육/학원,14.0,14.0
8427,서대문구,F,60대,미용,9.0,11.0
8428,서대문구,F,60대,스포츠/문화/레저,8.0,10.0
8429,서대문구,F,60대,여행/교통,11.0,12.0
8430,서대문구,F,60대,요식/유흥,2.0,2.0
8431,서대문구,F,60대,유통,1.0,1.0
8432,서대문구,F,60대,음/식료품,6.0,6.0
8433,서대문구,F,60대,의료,3.0,4.0
8434,서대문구,F,60대,의류/잡화,10.0,8.0
8435,서대문구,F,60대,자동차,12.0,13.0
8436,서대문구,F,60대,전자상거래,5.0,5.0
8437,서대문구,F,60대,주유,7.0,9.0
8438,서대문구,F,70대이상,가전/가구,12.0,7.0
8439,서대문구,F,70대이상,가정생활/서비스,4.0,5.0
8440,서대문구,F,70대이상,교육/학원,13.0,14.0
8441,서대문구,F,70대이상,미용,9.0,10.0
8442,서대문구,F,70대이상,스포츠/문화/레저,7.0,8.0
8443,서대문구,F,70대이상,여행/교통,13.0,12.0
8444,서대문구,F,70대이상,요식/유흥,2.0,2.0
8445,서대문구,F,70대이상,유통,1.0,1.0
8446,서대문구,F,70대이상,음/식료품,5.0,4.0
8447,서대문구,F,70대이상,의료,3.0,3.0
8448,서대문구,F,70대이상,의류/잡화,8.0,9.0
8449,서대문구,F,70대이상,자동차,11.0,13.0
8450,서대문구,F,70대이상,전자상거래,6.0,6.0
8451,서대문구,F,70대이상,주유,10.0,11.0
8452,서대문구,M,10대,가전/가구,10.0,12.0
8453,서대문구,M,10대,가정생활/서비스,5.0,6.0
8454,서대문구,M,10대,교육/학원,8.0,8.0
8455,서대문구,M,10대,미용,12.0,11.0
8456,서대문구,M,10대,스포츠/문화/레저,3.0,4.0
8457,서대문구,M,10대,여행/교통,9.0,9.0
8458,서대문구,M,10대,요식/유흥,2.0,1.0
8459,서대문구,M,10대,유통,1.0,2.0
8460,서대문구,M,10대,음/식료품,6.0,10.0
8461,서대문구,M,10대,의료,7.0,7.0
8462,서대문구,M,10대,의류/잡화,11.0,5.0
8463,서대문구,M,10대,자동차,14.0,14.0
8464,서대문구,M,10대,전자상거래,4.0,3.0
8465,서대문구,M,10대,주유,13.0,13.0
8466,서대문구,M,20대,가전/가구,13.0,9.0
8467,서대문구,M,20대,가정생활/서비스,5.0,4.0
8468,서대문구,M,20대,교육/학원,12.0,14.0
8469,서대문구,M,20대,미용,9.0,11.0
8470,서대문구,M,20대,스포츠/문화/레저,4.0,5.0
8471,서대문구,M,20대,여행/교통,6.0,6.0
8472,서대문구,M,20대,요식/유흥,2.0,1.0
8473,서대문구,M,20대,유통,1.0,3.0
8474,서대문구,M,20대,음/식료품,7.0,13.0
8475,서대문구,M,20대,의료,8.0,7.0
8476,서대문구,M,20대,의류/잡화,11.0,10.0
8477,서대문구,M,20대,자동차,14.0,8.0
8478,서대문구,M,20대,전자상거래,3.0,2.0
8479,서대문구,M,20대,주유,10.0,12.0
8480,서대문구,M,30대,가전/가구,14.0,14.0
8481,서대문구,M,30대,가정생활/서비스,4.0,4.0
8482,서대문구,M,30대,교육/학원,13.0,13.0
8483,서대문구,M,30대,미용,10.0,11.0
8484,서대문구,M,30대,스포츠/문화/레저,6.0,9.0
8485,서대문구,M,30대,여행/교통,8.0,8.0
8486,서대문구,M,30대,요식/유흥,2.0,2.0
8487,서대문구,M,30대,유통,1.0,3.0
8488,서대문구,M,30대,음/식료품,9.0,12.0
8489,서대문구,M,30대,의료,5.0,6.0
8490,서대문구,M,30대,의류/잡화,12.0,10.0
8491,서대문구,M,30대,자동차,11.0,5.0
8492,서대문구,M,30대,전자상거래,3.0,1.0
8493,서대문구,M,30대,주유,7.0,7.0
8494,서대문구,M,40대,가전/가구,14.0,12.0
8495,서대문구,M,40대,가정생활/서비스,4.0,4.0
8496,서대문구,M,40대,교육/학원,12.0,10.0
8497,서대문구,M,40대,미용,10.0,14.0
8498,서대문구,M,40대,스포츠/문화/레저,8.0,8.0
8499,서대문구,M,40대,여행/교통,9.0,9.0
8500,서대문구,M,40대,요식/유흥,2.0,2.0
8501,서대문구,M,40대,유통,1.0,1.0
8502,서대문구,M,40대,음/식료품,7.0,11.0
8503,서대문구,M,40대,의료,5.0,7.0
8504,서대문구,M,40대,의류/잡화,13.0,13.0
8505,서대문구,M,40대,자동차,11.0,5.0
8506,서대문구,M,40대,전자상거래,3.0,3.0
8507,서대문구,M,40대,주유,6.0,6.0
8508,서대문구,M,50대,가전/가구,14.0,9.0
8509,서대문구,M,50대,가정생활/서비스,5.0,3.0
8510,서대문구,M,50대,교육/학원,13.0,13.0
8511,서대문구,M,50대,미용,10.0,14.0
8512,서대문구,M,50대,스포츠/문화/레저,8.0,11.0
8513,서대문구,M,50대,여행/교통,9.0,8.0
8514,서대문구,M,50대,요식/유흥,2.0,1.0
8515,서대문구,M,50대,유통,1.0,2.0
8516,서대문구,M,50대,음/식료품,7.0,10.0
8517,서대문구,M,50대,의료,3.0,6.0
8518,서대문구,M,50대,의류/잡화,12.0,12.0
8519,서대문구,M,50대,자동차,11.0,7.0
8520,서대문구,M,50대,전자상거래,6.0,5.0
8521,서대문구,M,50대,주유,4.0,4.0
8522,서대문구,M,60대,가전/가구,13.0,9.0
8523,서대문구,M,60대,가정생활/서비스,5.0,5.0
8524,서대문구,M,60대,교육/학원,14.0,14.0
8525,서대문구,M,60대,미용,10.0,13.0
8526,서대문구,M,60대,스포츠/문화/레저,8.0,12.0
8527,서대문구,M,60대,여행/교통,11.0,11.0
8528,서대문구,M,60대,요식/유흥,2.0,1.0
8529,서대문구,M,60대,유통,1.0,3.0
